date,publish_date,cnn_fear_greed,cnn_fear_greed_pctl,is_proxy
2017-12-15,2017-12-15,68.0,73.02,True
2017-12-18,2017-12-18,74.0,84.92,True
2017-12-19,2017-12-19,73.0,82.94,True
2017-12-20,2017-12-20,72.0,80.56,True
2017-12-21,2017-12-21,68.0,73.41,True
2017-12-22,2017-12-22,66.0,69.05,True
2017-12-26,2017-12-26,64.0,65.08,True
2017-12-27,2017-12-27,61.0,56.75,True
2017-12-28,2017-12-28,62.0,59.92,True
2017-12-29,2017-12-29,53.0,38.89,True
2018-01-02,2018-01-02,63.0,61.9,True
2018-01-03,2018-01-03,67.0,71.83,True
2018-01-04,2018-01-04,72.0,80.95,True
2018-01-05,2018-01-05,75.0,86.9,True
2018-01-08,2018-01-08,75.0,86.9,True
2018-01-09,2018-01-09,76.0,87.3,True
2018-01-10,2018-01-10,75.0,86.51,True
2018-01-11,2018-01-11,77.0,88.49,True
2018-01-12,2018-01-12,79.0,91.67,True
2018-01-16,2018-01-16,75.0,85.71,True
2018-01-17,2018-01-17,75.0,85.71,True
2018-01-18,2018-01-18,72.0,77.78,True
2018-01-19,2018-01-19,80.0,92.86,True
2018-01-22,2018-01-22,79.0,91.27,True
2018-01-23,2018-01-23,78.0,89.29,True
2018-01-24,2018-01-24,78.0,89.29,True
2018-01-25,2018-01-25,77.0,86.51,True
2018-01-26,2018-01-26,79.0,91.27,True
2018-01-29,2018-01-29,68.0,69.05,True
2018-01-30,2018-01-30,62.0,54.76,True
2018-01-31,2018-01-31,61.0,51.98,True
2018-02-01,2018-02-01,58.0,47.62,True
2018-02-02,2018-02-02,40.0,15.08,True
2018-02-05,2018-02-05,17.0,1.19,True
2018-02-06,2018-02-06,18.0,1.59,True
2018-02-07,2018-02-07,16.0,0.79,True
2018-02-08,2018-02-08,8.0,0.4,True
2018-02-09,2018-02-09,10.0,0.79,True
2018-02-12,2018-02-12,12.0,1.19,True
2018-02-13,2018-02-13,13.0,1.59,True
2018-02-14,2018-02-14,11.0,1.19,True
2018-02-15,2018-02-15,15.0,2.78,True
2018-02-16,2018-02-16,18.0,4.76,True
2018-02-20,2018-02-20,17.0,4.37,True
2018-02-21,2018-02-21,18.0,5.56,True
2018-02-22,2018-02-22,15.0,3.17,True
2018-02-23,2018-02-23,18.0,6.35,True
2018-02-26,2018-02-26,20.0,7.54,True
2018-02-27,2018-02-27,17.0,5.16,True
2018-02-28,2018-02-28,12.0,1.98,True
2018-03-01,2018-03-01,8.0,0.79,True
2018-03-02,2018-03-02,10.0,1.59,True
2018-03-05,2018-03-05,14.0,3.57,True
2018-03-06,2018-03-06,26.0,11.11,True
2018-03-07,2018-03-07,20.0,9.92,True
2018-03-08,2018-03-08,20.0,10.32,True
2018-03-09,2018-03-09,44.0,28.97,True
2018-03-12,2018-03-12,40.0,24.6,True
2018-03-13,2018-03-13,36.0,21.83,True
2018-03-14,2018-03-14,30.0,16.67,True
2018-03-15,2018-03-15,21.0,10.71,True
2018-03-16,2018-03-16,19.0,9.52,True
2018-03-19,2018-03-19,14.0,3.97,True
2018-03-20,2018-03-20,15.0,5.56,True
2018-03-21,2018-03-21,16.0,6.35,True
2018-03-22,2018-03-22,9.0,1.19,True
2018-03-23,2018-03-23,7.0,0.4,True
2018-03-26,2018-03-26,8.0,1.59,True
2018-03-27,2018-03-27,7.0,0.79,True
2018-03-28,2018-03-28,6.0,0.4,True
2018-03-29,2018-03-29,8.0,2.78,True
2018-04-02,2018-04-02,7.0,1.59,True
2018-04-03,2018-04-03,9.0,3.97,True
2018-04-04,2018-04-04,11.0,5.56,True
2018-04-05,2018-04-05,13.0,7.14,True
2018-04-06,2018-04-06,9.0,4.37,True
2018-04-09,2018-04-09,12.0,7.14,True
2018-04-10,2018-04-10,17.0,13.1,True
2018-04-11,2018-04-11,17.0,13.49,True
2018-04-12,2018-04-12,22.0,18.65,True
2018-04-13,2018-04-13,23.0,19.44,True
2018-04-16,2018-04-16,25.0,19.84,True
2018-04-17,2018-04-17,28.0,21.83,True
2018-04-18,2018-04-18,32.0,23.81,True
2018-04-19,2018-04-19,32.0,23.81,True
2018-04-20,2018-04-20,38.0,27.78,True
2018-04-23,2018-04-23,40.0,29.37,True
2018-04-24,2018-04-24,33.0,24.21,True
2018-04-25,2018-04-25,38.0,28.17,True
2018-04-26,2018-04-26,42.0,31.35,True
2018-04-27,2018-04-27,40.0,30.16,True
2018-04-30,2018-04-30,42.0,32.14,True
2018-05-01,2018-05-01,42.0,32.54,True
2018-05-02,2018-05-02,38.0,28.57,True
2018-05-03,2018-05-03,32.0,24.21,True
2018-05-04,2018-05-04,40.0,31.35,True
2018-05-07,2018-05-07,44.0,36.11,True
2018-05-08,2018-05-08,41.0,32.54,True
2018-05-09,2018-05-09,49.0,41.27,True
2018-05-10,2018-05-10,54.0,51.98,True
2018-05-11,2018-05-11,55.0,54.37,True
2018-05-14,2018-05-14,54.0,52.38,True
2018-05-15,2018-05-15,52.0,46.03,True
2018-05-16,2018-05-16,55.0,55.56,True
2018-05-17,2018-05-17,55.0,55.56,True
2018-05-18,2018-05-18,52.0,45.63,True
2018-05-21,2018-05-21,56.0,55.56,True
2018-05-22,2018-05-22,59.0,59.92,True
2018-05-23,2018-05-23,54.0,51.59,True
2018-05-24,2018-05-24,48.0,38.49,True
2018-05-25,2018-05-25,44.0,36.51,True
2018-05-29,2018-05-29,34.0,25.4,True
2018-05-30,2018-05-30,42.0,34.92,True
2018-05-31,2018-05-31,43.0,35.71,True
2018-06-01,2018-06-01,52.0,46.43,True
2018-06-04,2018-06-04,55.0,56.35,True
2018-06-05,2018-06-05,58.0,58.73,True
2018-06-06,2018-06-06,65.0,69.05,True
2018-06-07,2018-06-07,62.0,63.49,True
2018-06-08,2018-06-08,63.0,65.08,True
2018-06-11,2018-06-11,65.0,69.05,True
2018-06-12,2018-06-12,65.0,69.05,True
2018-06-13,2018-06-13,63.0,64.29,True
2018-06-14,2018-06-14,63.0,64.29,True
2018-06-15,2018-06-15,61.0,59.52,True
2018-06-18,2018-06-18,61.0,59.52,True
2018-06-19,2018-06-19,53.0,47.22,True
2018-06-20,2018-06-20,57.0,53.97,True
2018-06-21,2018-06-21,52.0,44.84,True
2018-06-22,2018-06-22,53.0,46.83,True
2018-06-25,2018-06-25,42.0,34.92,True
2018-06-26,2018-06-26,47.0,39.29,True
2018-06-27,2018-06-27,36.0,27.78,True
2018-06-28,2018-06-28,39.0,30.56,True
2018-06-29,2018-06-29,34.0,25.79,True
2018-07-02,2018-07-02,35.0,26.98,True
2018-07-03,2018-07-03,32.0,24.6,True
2018-07-05,2018-07-05,33.0,25.4,True
2018-07-06,2018-07-06,40.0,34.52,True
2018-07-09,2018-07-09,47.0,41.67,True
2018-07-10,2018-07-10,49.0,42.86,True
2018-07-11,2018-07-11,41.0,35.71,True
2018-07-12,2018-07-12,49.0,42.86,True
2018-07-13,2018-07-13,47.0,41.27,True
2018-07-16,2018-07-16,45.0,40.48,True
2018-07-17,2018-07-17,49.0,44.05,True
2018-07-18,2018-07-18,56.0,55.16,True
2018-07-19,2018-07-19,50.0,45.63,True
2018-07-20,2018-07-20,53.0,50.0,True
2018-07-23,2018-07-23,58.0,57.94,True
2018-07-24,2018-07-24,64.0,68.65,True
2018-07-25,2018-07-25,70.0,79.37,True
2018-07-26,2018-07-26,72.0,81.75,True
2018-07-27,2018-07-27,67.0,75.0,True
2018-07-30,2018-07-30,64.0,69.05,True
2018-07-31,2018-07-31,66.0,73.41,True
2018-08-01,2018-08-01,66.0,73.41,True
2018-08-02,2018-08-02,68.0,78.17,True
2018-08-03,2018-08-03,71.0,80.16,True
2018-08-06,2018-08-06,72.0,82.14,True
2018-08-07,2018-08-07,73.0,84.13,True
2018-08-08,2018-08-08,74.0,84.92,True
2018-08-09,2018-08-09,70.0,78.17,True
2018-08-10,2018-08-10,60.0,59.13,True
2018-08-13,2018-08-13,56.0,55.16,True
2018-08-14,2018-08-14,58.0,57.14,True
2018-08-15,2018-08-15,46.0,39.29,True
2018-08-16,2018-08-16,51.0,44.84,True
2018-08-17,2018-08-17,54.0,51.98,True
2018-08-20,2018-08-20,55.0,53.57,True
2018-08-21,2018-08-21,61.0,60.71,True
2018-08-22,2018-08-22,61.0,60.71,True
2018-08-23,2018-08-23,59.0,57.14,True
2018-08-24,2018-08-24,68.0,76.19,True
2018-08-27,2018-08-27,77.0,89.29,True
2018-08-28,2018-08-28,74.0,84.52,True
2018-08-29,2018-08-29,78.0,91.27,True
2018-08-30,2018-08-30,73.0,82.54,True
2018-08-31,2018-08-31,71.0,77.38,True
2018-09-04,2018-09-04,67.0,71.03,True
2018-09-05,2018-09-05,62.0,59.52,True
2018-09-06,2018-09-06,53.0,43.65,True
2018-09-07,2018-09-07,52.0,40.87,True
2018-09-10,2018-09-10,56.0,50.4,True
2018-09-11,2018-09-11,59.0,53.97,True
2018-09-12,2018-09-12,59.0,54.37,True
2018-09-13,2018-09-13,72.0,79.76,True
2018-09-14,2018-09-14,73.0,82.54,True
2018-09-17,2018-09-17,67.0,71.43,True
2018-09-18,2018-09-18,73.0,83.33,True
2018-09-19,2018-09-19,71.0,77.38,True
2018-09-20,2018-09-20,74.0,85.71,True
2018-09-21,2018-09-21,75.0,88.1,True
2018-09-24,2018-09-24,70.0,75.79,True
2018-09-25,2018-09-25,64.0,64.68,True
2018-09-26,2018-09-26,53.0,43.25,True
2018-09-27,2018-09-27,48.0,34.92,True
2018-09-28,2018-09-28,47.0,34.52,True
2018-10-01,2018-10-01,49.0,37.7,True
2018-10-02,2018-10-02,45.0,32.94,True
2018-10-03,2018-10-03,51.0,40.48,True
2018-10-04,2018-10-04,43.0,30.95,True
2018-10-05,2018-10-05,33.0,21.43,True
2018-10-08,2018-10-08,28.0,18.65,True
2018-10-09,2018-10-09,23.0,17.46,True
2018-10-10,2018-10-10,8.0,3.57,True
2018-10-11,2018-10-11,5.0,0.4,True
2018-10-12,2018-10-12,11.0,7.14,True
2018-10-15,2018-10-15,11.0,7.54,True
2018-10-16,2018-10-16,13.0,9.92,True
2018-10-17,2018-10-17,14.0,11.11,True
2018-10-18,2018-10-18,12.0,9.13,True
2018-10-19,2018-10-19,14.0,11.9,True
2018-10-22,2018-10-22,16.0,14.29,True
2018-10-23,2018-10-23,12.0,9.52,True
2018-10-24,2018-10-24,6.0,1.19,True
2018-10-25,2018-10-25,9.0,5.95,True
2018-10-26,2018-10-26,7.0,2.78,True
2018-10-29,2018-10-29,7.0,3.17,True
2018-10-30,2018-10-30,10.0,7.94,True
2018-10-31,2018-10-31,7.0,3.57,True
2018-11-01,2018-11-01,6.0,1.59,True
2018-11-02,2018-11-02,8.0,6.35,True
2018-11-05,2018-11-05,9.0,8.33,True
2018-11-06,2018-11-06,12.0,13.49,True
2018-11-07,2018-11-07,25.0,26.19,True
2018-11-08,2018-11-08,29.0,27.78,True
2018-11-09,2018-11-09,18.0,22.62,True
2018-11-12,2018-11-12,11.0,11.51,True
2018-11-13,2018-11-13,10.0,9.92,True
2018-11-14,2018-11-14,7.0,4.37,True
2018-11-15,2018-11-15,10.0,10.71,True
2018-11-16,2018-11-16,10.0,11.11,True
2018-11-19,2018-11-19,8.0,7.14,True
2018-11-20,2018-11-20,7.0,4.76,True
2018-11-21,2018-11-21,13.0,17.86,True
2018-11-23,2018-11-23,9.0,9.92,True
2018-11-26,2018-11-26,17.0,24.6,True
2018-11-27,2018-11-27,19.0,27.38,True
2018-11-28,2018-11-28,23.0,30.56,True
2018-11-29,2018-11-29,23.0,30.95,True
2018-11-30,2018-11-30,22.0,29.76,True
2018-12-03,2018-12-03,32.0,36.11,True
2018-12-04,2018-12-04,20.0,28.97,True
2018-12-06,2018-12-06,15.0,21.43,True
2018-12-07,2018-12-07,11.0,14.68,True
2018-12-10,2018-12-10,9.0,10.32,True
2018-12-11,2018-12-11,8.0,7.94,True
2018-12-12,2018-12-12,10.0,13.49,True
2018-12-13,2018-12-13,11.0,16.27,True
2018-12-14,2018-12-14,8.0,8.33,True
2018-12-17,2018-12-17,10.0,14.29,True
2018-12-18,2018-12-18,8.0,8.73,True
2018-12-19,2018-12-19,8.0,9.13,True
2018-12-20,2018-12-20,5.0,0.79,True
2018-12-21,2018-12-21,3.0,0.4,True
2018-12-24,2018-12-24,2.0,0.4,True
2018-12-26,2018-12-26,4.0,1.19,True
2018-12-27,2018-12-27,8.0,11.11,True
2018-12-28,2018-12-28,12.0,22.62,True
2018-12-31,2018-12-31,12.0,23.02,True
2019-01-02,2019-01-02,12.0,23.41,True
2019-01-03,2019-01-03,10.0,17.46,True
2019-01-04,2019-01-04,16.0,30.16,True
2019-01-07,2019-01-07,19.0,35.71,True
2019-01-08,2019-01-08,24.0,40.48,True
2019-01-09,2019-01-09,27.0,42.06,True
2019-01-10,2019-01-10,31.0,44.05,True
2019-01-11,2019-01-11,30.0,44.05,True
2019-01-14,2019-01-14,28.0,43.25,True
2019-01-15,2019-01-15,31.0,45.24,True
2019-01-16,2019-01-16,38.0,51.98,True
2019-01-17,2019-01-17,44.0,59.92,True
2019-01-18,2019-01-18,51.0,67.06,True
2019-01-22,2019-01-22,51.0,67.46,True
2019-01-23,2019-01-23,55.0,75.4,True
2019-01-24,2019-01-24,58.0,79.37,True
2019-01-25,2019-01-25,58.0,79.76,True
2019-01-28,2019-01-28,55.0,75.79,True
2019-01-29,2019-01-29,55.0,76.19,True
2019-01-30,2019-01-30,58.0,80.95,True
2019-01-31,2019-01-31,60.0,83.33,True
2019-02-01,2019-02-01,61.0,85.32,True
2019-02-04,2019-02-04,64.0,88.49,True
2019-02-05,2019-02-05,64.0,88.49,True
2019-02-06,2019-02-06,65.0,89.68,True
2019-02-07,2019-02-07,62.0,84.92,True
2019-02-08,2019-02-08,61.0,83.73,True
2019-02-11,2019-02-11,62.0,84.92,True
2019-02-12,2019-02-12,67.0,91.67,True
2019-02-13,2019-02-13,67.0,91.67,True
2019-02-14,2019-02-14,65.0,88.89,True
2019-02-15,2019-02-15,70.0,93.65,True
2019-02-19,2019-02-19,68.0,92.06,True
2019-02-20,2019-02-20,70.0,93.65,True
2019-02-21,2019-02-21,68.0,91.67,True
2019-02-22,2019-02-22,69.0,91.67,True
2019-02-25,2019-02-25,70.0,93.65,True
2019-02-26,2019-02-26,70.0,93.65,True
2019-02-27,2019-02-27,72.0,96.03,True
2019-02-28,2019-02-28,72.0,96.03,True
2019-03-01,2019-03-01,72.0,96.03,True
2019-03-04,2019-03-04,66.0,85.71,True
2019-03-05,2019-03-05,66.0,85.71,True
2019-03-06,2019-03-06,63.0,80.16,True
2019-03-07,2019-03-07,59.0,73.81,True
2019-03-08,2019-03-08,55.0,67.46,True
2019-03-11,2019-03-11,59.0,73.81,True
2019-03-12,2019-03-12,58.0,71.43,True
2019-03-13,2019-03-13,60.0,74.6,True
2019-03-14,2019-03-14,60.0,74.6,True
2019-03-15,2019-03-15,65.0,84.13,True
2019-03-18,2019-03-18,65.0,84.13,True
2019-03-19,2019-03-19,67.0,87.7,True
2019-03-20,2019-03-20,62.0,77.38,True
2019-03-21,2019-03-21,68.0,89.29,True
2019-03-22,2019-03-22,59.0,71.03,True
2019-03-25,2019-03-25,56.0,65.08,True
2019-03-26,2019-03-26,54.0,59.52,True
2019-03-27,2019-03-27,51.0,53.57,True
2019-03-28,2019-03-28,48.0,49.21,True
2019-03-29,2019-03-29,49.0,51.19,True
2019-04-01,2019-04-01,54.0,59.52,True
2019-04-02,2019-04-02,56.0,65.08,True
2019-04-03,2019-04-03,62.0,76.98,True
2019-04-04,2019-04-04,70.0,92.46,True
2019-04-05,2019-04-05,74.0,98.81,True
2019-04-08,2019-04-08,74.0,98.81,True
2019-04-09,2019-04-09,70.0,91.67,True
2019-04-10,2019-04-10,69.0,88.1,True
2019-04-11,2019-04-11,68.0,87.3,True
2019-04-12,2019-04-12,74.0,98.81,True
2019-04-15,2019-04-15,68.0,86.9,True
2019-04-16,2019-04-16,70.0,91.27,True
2019-04-17,2019-04-17,71.0,92.46,True
2019-04-18,2019-04-18,70.0,90.87,True
2019-04-22,2019-04-22,71.0,92.46,True
2019-04-23,2019-04-23,75.0,99.21,True
2019-04-24,2019-04-24,70.0,90.08,True
2019-04-25,2019-04-25,71.0,92.06,True
2019-04-26,2019-04-26,72.0,94.44,True
2019-04-29,2019-04-29,71.0,91.67,True
2019-04-30,2019-04-30,66.0,78.17,True
2019-05-01,2019-05-01,62.0,69.84,True
2019-05-02,2019-05-02,59.0,63.1,True
2019-05-03,2019-05-03,60.0,64.68,True
2019-05-06,2019-05-06,55.0,53.97,True
2019-05-07,2019-05-07,40.0,31.35,True
2019-05-08,2019-05-08,42.0,33.33,True
2019-05-09,2019-05-09,40.0,31.75,True
2019-05-10,2019-05-10,44.0,35.32,True
2019-05-13,2019-05-13,32.0,27.78,True
2019-05-14,2019-05-14,35.0,30.16,True
2019-05-15,2019-05-15,35.0,30.56,True
2019-05-16,2019-05-16,39.0,32.14,True
2019-05-17,2019-05-17,36.0,31.35,True
2019-05-20,2019-05-20,34.0,29.76,True
2019-05-21,2019-05-21,34.0,30.16,True
2019-05-22,2019-05-22,32.0,28.17,True
2019-05-23,2019-05-23,28.0,25.4,True
2019-05-24,2019-05-24,27.0,24.6,True
2019-05-28,2019-05-28,25.0,24.21,True
2019-05-29,2019-05-29,23.0,23.41,True
2019-05-30,2019-05-30,24.0,24.21,True
2019-05-31,2019-05-31,24.0,24.6,True
2019-06-03,2019-06-03,23.0,23.81,True
2019-06-04,2019-06-04,26.0,26.19,True
2019-06-05,2019-06-05,29.0,28.97,True
2019-06-06,2019-06-06,29.0,29.37,True
2019-06-07,2019-06-07,32.0,32.54,True
2019-06-10,2019-06-10,37.0,36.9,True
2019-06-11,2019-06-11,36.0,36.9,True
2019-06-12,2019-06-12,34.0,34.92,True
2019-06-13,2019-06-13,39.0,39.29,True
2019-06-14,2019-06-14,38.0,38.49,True
2019-06-17,2019-06-17,37.0,38.1,True
2019-06-18,2019-06-18,44.0,44.05,True
2019-06-19,2019-06-19,42.0,42.86,True
2019-06-20,2019-06-20,45.0,45.63,True
2019-06-21,2019-06-21,50.0,51.19,True
2019-06-24,2019-06-24,50.0,51.59,True
2019-06-25,2019-06-25,44.0,44.84,True
2019-06-26,2019-06-26,48.0,48.81,True
2019-06-27,2019-06-27,47.0,47.62,True
2019-06-28,2019-06-28,50.0,51.98,True
2019-07-01,2019-07-01,55.0,59.13,True
2019-07-02,2019-07-02,56.0,61.11,True
2019-07-03,2019-07-03,63.0,72.62,True
2019-07-05,2019-07-05,61.0,69.44,True
2019-07-08,2019-07-08,59.0,65.48,True
2019-07-09,2019-07-09,56.0,59.92,True
2019-07-10,2019-07-10,58.0,62.3,True
2019-07-11,2019-07-11,62.0,71.83,True
2019-07-12,2019-07-12,64.0,74.6,True
2019-07-15,2019-07-15,57.0,58.73,True
2019-07-16,2019-07-16,55.0,55.56,True
2019-07-17,2019-07-17,47.0,43.65,True
2019-07-18,2019-07-18,47.0,44.05,True
2019-07-19,2019-07-19,44.0,41.67,True
2019-07-22,2019-07-22,44.0,42.06,True
2019-07-23,2019-07-23,50.0,48.41,True
2019-07-24,2019-07-24,57.0,59.13,True
2019-07-25,2019-07-25,55.0,56.35,True
2019-07-26,2019-07-26,60.0,67.46,True
2019-07-29,2019-07-29,58.0,62.3,True
2019-07-30,2019-07-30,53.0,51.98,True
2019-07-31,2019-07-31,48.0,46.43,True
2019-08-01,2019-08-01,43.0,40.08,True
2019-08-02,2019-08-02,36.0,35.71,True
2019-08-05,2019-08-05,22.0,22.22,True
2019-08-06,2019-08-06,27.0,27.78,True
2019-08-07,2019-08-07,25.0,26.59,True
2019-08-08,2019-08-08,25.0,26.98,True
2019-08-09,2019-08-09,25.0,27.38,True
2019-08-12,2019-08-12,23.0,24.6,True
2019-08-13,2019-08-13,27.0,29.76,True
2019-08-14,2019-08-14,21.0,21.83,True
2019-08-15,2019-08-15,19.0,21.43,True
2019-08-16,2019-08-16,20.0,22.22,True
2019-08-19,2019-08-19,26.0,29.76,True
2019-08-20,2019-08-20,23.0,26.19,True
2019-08-21,2019-08-21,25.0,29.76,True
2019-08-22,2019-08-22,25.0,30.16,True
2019-08-23,2019-08-23,18.0,20.63,True
2019-08-26,2019-08-26,19.0,22.22,True
2019-08-27,2019-08-27,16.0,19.84,True
2019-08-28,2019-08-28,18.0,21.43,True
2019-08-29,2019-08-29,26.0,32.94,True
2019-08-30,2019-08-30,23.0,28.17,True
2019-09-03,2019-09-03,25.0,32.54,True
2019-09-04,2019-09-04,28.0,36.9,True
2019-09-05,2019-09-05,39.0,47.22,True
2019-09-06,2019-09-06,35.0,43.65,True
2019-09-09,2019-09-09,45.0,53.57,True
2019-09-10,2019-09-10,55.0,65.87,True
2019-09-11,2019-09-11,57.0,68.65,True
2019-09-12,2019-09-12,65.0,83.33,True
2019-09-13,2019-09-13,68.0,88.1,True
2019-09-16,2019-09-16,67.0,86.11,True
2019-09-17,2019-09-17,66.0,84.52,True
2019-09-18,2019-09-18,66.0,84.92,True
2019-09-19,2019-09-19,63.0,79.76,True
2019-09-20,2019-09-20,58.0,71.43,True
2019-09-23,2019-09-23,59.0,73.81,True
2019-09-24,2019-09-24,54.0,62.7,True
2019-09-25,2019-09-25,59.0,74.6,True
2019-09-26,2019-09-26,57.0,69.44,True
2019-09-27,2019-09-27,52.0,61.11,True
2019-09-30,2019-09-30,54.0,62.7,True
2019-10-01,2019-10-01,48.0,56.35,True
2019-10-02,2019-10-02,34.0,42.86,True
2019-10-03,2019-10-03,29.0,38.49,True
2019-10-04,2019-10-04,32.0,41.67,True
2019-10-07,2019-10-07,30.0,39.29,True
2019-10-08,2019-10-08,29.0,38.89,True
2019-10-09,2019-10-09,30.0,39.68,True
2019-10-10,2019-10-10,36.0,46.43,True
2019-10-11,2019-10-11,42.0,50.79,True
2019-10-14,2019-10-14,42.0,50.79,True
2019-10-15,2019-10-15,42.0,50.79,True
2019-10-16,2019-10-16,47.0,55.56,True
2019-10-17,2019-10-17,50.0,59.13,True
2019-10-18,2019-10-18,50.0,59.13,True
2019-10-21,2019-10-21,56.0,67.86,True
2019-10-22,2019-10-22,59.0,75.0,True
2019-10-23,2019-10-23,55.0,65.48,True
2019-10-24,2019-10-24,57.0,69.05,True
2019-10-25,2019-10-25,62.0,80.56,True
2019-10-28,2019-10-28,67.0,88.49,True
2019-10-29,2019-10-29,71.0,96.83,True
2019-10-30,2019-10-30,75.0,100.0,True
2019-10-31,2019-10-31,72.0,98.02,True
2019-11-01,2019-11-01,80.0,100.0,True
2019-11-04,2019-11-04,86.0,100.0,True
2019-11-05,2019-11-05,89.0,100.0,True
2019-11-06,2019-11-06,88.0,99.6,True
2019-11-07,2019-11-07,91.0,100.0,True
2019-11-08,2019-11-08,91.0,100.0,True
2019-11-11,2019-11-11,89.0,99.21,True
2019-11-12,2019-11-12,88.0,98.41,True
2019-11-13,2019-11-13,87.0,97.62,True
2019-11-14,2019-11-14,83.0,96.83,True
2019-11-15,2019-11-15,87.0,97.62,True
2019-11-18,2019-11-18,83.0,96.43,True
2019-11-19,2019-11-19,80.0,95.63,True
2019-11-20,2019-11-20,74.0,94.05,True
2019-11-21,2019-11-21,70.0,88.49,True
2019-11-22,2019-11-22,69.0,84.52,True
2019-11-25,2019-11-25,70.0,88.49,True
2019-11-26,2019-11-26,69.0,84.13,True
2019-11-27,2019-11-27,78.0,94.84,True
2019-11-29,2019-11-29,78.0,94.84,True
2019-12-02,2019-12-02,74.0,93.25,True
2019-12-03,2019-12-03,63.0,71.83,True
2019-12-04,2019-12-04,67.0,78.97,True
2019-12-05,2019-12-05,67.0,78.97,True
2019-12-06,2019-12-06,70.0,87.3,True
2019-12-09,2019-12-09,68.0,80.95,True
2019-12-10,2019-12-10,65.0,73.41,True
2019-12-11,2019-12-11,61.0,65.48,True
2019-12-12,2019-12-12,74.0,93.25,True
2019-12-13,2019-12-13,75.0,94.05,True
2019-12-16,2019-12-16,82.0,95.63,True
2019-12-17,2019-12-17,85.0,96.43,True
2019-12-18,2019-12-18,87.0,97.62,True
2019-12-19,2019-12-19,90.0,99.21,True
2019-12-20,2019-12-20,91.0,100.0,True
2019-12-23,2019-12-23,92.0,100.0,True
2019-12-24,2019-12-24,91.0,99.6,True
2019-12-26,2019-12-26,93.0,100.0,True
2019-12-27,2019-12-27,91.0,99.21,True
2019-12-30,2019-12-30,90.0,97.22,True
2019-12-31,2019-12-31,93.0,100.0,True
2020-01-02,2020-01-02,97.0,100.0,True
2020-01-03,2020-01-03,93.0,99.6,True
2020-01-06,2020-01-06,93.0,99.6,True
2020-01-07,2020-01-07,89.0,94.84,True
2020-01-08,2020-01-08,92.0,98.02,True
2020-01-09,2020-01-09,93.0,99.6,True
2020-01-10,2020-01-10,91.0,96.83,True
2020-01-13,2020-01-13,90.0,94.44,True
2020-01-14,2020-01-14,90.0,94.44,True
2020-01-15,2020-01-15,86.0,89.68,True
2020-01-16,2020-01-16,89.0,92.86,True
2020-01-17,2020-01-17,89.0,92.86,True
2020-01-21,2020-01-21,81.0,86.51,True
2020-01-22,2020-01-22,74.0,83.33,True
2020-01-23,2020-01-23,68.0,70.24,True
2020-01-24,2020-01-24,62.0,57.14,True
2020-01-27,2020-01-27,47.0,30.56,True
2020-01-28,2020-01-28,53.0,36.51,True
2020-01-29,2020-01-29,52.0,36.11,True
2020-01-30,2020-01-30,56.0,43.65,True
2020-01-31,2020-01-31,44.0,28.17,True
2020-02-03,2020-02-03,46.0,29.37,True
2020-02-04,2020-02-04,55.0,42.46,True
2020-02-05,2020-02-05,60.0,53.57,True
2020-02-06,2020-02-06,63.0,59.92,True
2020-02-07,2020-02-07,57.0,47.22,True
2020-02-10,2020-02-10,57.0,47.62,True
2020-02-11,2020-02-11,56.0,45.24,True
2020-02-12,2020-02-12,60.0,55.16,True
2020-02-13,2020-02-13,58.0,50.0,True
2020-02-14,2020-02-14,55.0,42.86,True
2020-02-18,2020-02-18,51.0,36.51,True
2020-02-19,2020-02-19,53.0,38.49,True
2020-02-20,2020-02-20,49.0,33.73,True
2020-02-21,2020-02-21,44.0,28.57,True
2020-02-24,2020-02-24,29.0,13.89,True
2020-02-25,2020-02-25,22.0,3.57,True
2020-02-26,2020-02-26,21.0,3.17,True
2020-02-27,2020-02-27,13.0,0.4,True
2020-02-28,2020-02-28,10.0,0.4,True
2020-03-02,2020-03-02,12.0,0.79,True
2020-03-03,2020-03-03,10.0,0.79,True
2020-03-04,2020-03-04,15.0,1.98,True
2020-03-05,2020-03-05,9.0,0.4,True
2020-03-06,2020-03-06,6.0,0.4,True
2020-03-09,2020-03-09,3.0,0.4,True
2020-03-10,2020-03-10,6.0,1.19,True
2020-03-11,2020-03-11,4.0,0.79,True
2020-03-12,2020-03-12,2.0,0.4,True
2020-03-13,2020-03-13,5.0,1.59,True
2020-03-16,2020-03-16,3.0,1.19,True
2020-03-17,2020-03-17,5.0,2.38,True
2020-03-18,2020-03-18,5.0,2.78,True
2020-03-19,2020-03-19,7.0,3.97,True
2020-03-20,2020-03-20,8.0,4.37,True
2020-03-23,2020-03-23,5.0,3.17,True
2020-03-24,2020-03-24,13.0,7.14,True
2020-03-25,2020-03-25,17.0,8.33,True
2020-03-26,2020-03-26,22.0,12.3,True
2020-03-27,2020-03-27,23.0,14.68,True
2020-03-30,2020-03-30,25.0,18.65,True
2020-03-31,2020-03-31,25.0,19.05,True
2020-04-01,2020-04-01,22.0,12.7,True
2020-04-02,2020-04-02,22.0,13.1,True
2020-04-03,2020-04-03,22.0,13.49,True
2020-04-06,2020-04-06,32.0,28.17,True
2020-04-07,2020-04-07,26.0,21.83,True
2020-04-08,2020-04-08,33.0,28.97,True
